name,price
002392,3.71
002393,26.18
002394,8.99
002395,11.32
002396,18.2
002397,3.68
002398,4.96
002399,12.41
002400,5.19
002401,17.5
002402,14.13
002403,8.43
002404,6.18
002405,10.09
002406,6.45
002407,15.84
002408,5.92
002409,56.42
002410,18.6
002412,6.76
002413,5.95
002414,7.87
002415,35.81
002416,7.75
002418,2.94
002419,5.39
002420,7.13
002421,3.2
002422,26.94
002423,7.1
002424,8.31
002425,4.78
002426,2.58
002427,5.37
002428,12.98
002429,5.31
002430,33.68
002431,2.49
002432,36.18
002433,2.86
002434,8.17
002435,4.57
002436,15.35
002437,2.49
002438,10.06
002439,25.45
002440,6.57
002441,9.37
002442,5.47
002443,7.17
002444,20.6
002445,2.24
002446,9.38
002448,6.9
002449,8.95
002451,6.8
002452,6.99
002453,10.93
002454,8.0
002455,7.12
002456,10.85
002457,10.21
002458,11.16
002459,22.18
002460,43.06
002461,8.44
002462,14.47
002463,19.93
002465,12.36
002466,53.04
002467,4.74
002468,9.33
002469,6.02
002470,1.76
002471,2.85
002472,27.73
002474,6.91
002475,32.0
002476,5.59
002478,5.82
002479,4.67
002480,4.59
002481,4.63
002482,2.2
002483,5.46
002484,17.29
002485,5.01
002486,2.92
002487,27.84
002488,7.88
002489,3.18
002490,4.96
002491,5.58
002492,5.93
002493,11.35
002494,5.1
002495,2.65
002496,2.04
002497,13.73
002498,3.87
002500,5.62
002501,1.47
002502,2.53
002505,1.83
002506,2.74
002507,15.73
002508,23.19
002510,4.39
002511,10.79
002512,4.91
002513,7.55
002514,8.53
002515,5.15
002516,5.06
002517,11.05
002518,27.08
002519,5.92
002520,5.58
002521,7.87
002522,4.74
002523,2.75
002524,7.03
002526,2.59
002527,11.13
002528,8.27
002529,11.38
002530,9.02
002531,13.92
002532,6.44
002533,7.8
002534,12.75
002535,4.9
002536,16.12
002537,6.79
002538,6.08
002539,8.34
002540,6.12
002541,25.76
002542,2.58
002543,8.34
002544,22.29
002545,7.15
002546,4.85
002547,4.72
002548,6.27
002549,10.93
002550,5.33
002551,4.16
002552,15.41
002553,12.56
002554,3.4
002555,21.6
002556,6.23
002557,36.71
002558,12.59
002559,8.26
002560,7.33
002561,8.72
002562,4.1
002563,6.24
002564,3.38
002565,3.38
002566,8.76
002567,6.61
002568,26.01
002569,7.49
002570,4.2
002571,6.27
002572,18.21
002573,5.18
002574,6.1
002575,5.63
002576,18.65
002577,16.13
002578,3.74
002579,9.86
002580,8.64
002581,17.15
002582,7.96
002583,6.11
002584,6.0
002585,8.82
002586,2.88
002587,6.47
002588,6.21
002589,3.55
002590,12.45
002591,6.48
002592,6.43
002593,4.07
002594,238.65
002595,31.0
002596,2.85
002597,21.69
002598,10.05
002599,7.16
002600,6.08
002601,18.26
002602,5.73
002603,21.92
002605,23.9
002606,7.41
002607,3.94
002608,7.05
002609,10.65
002610,2.23
002611,4.74
002612,21.09
002613,4.41
002614,7.45
002615,8.49
002616,5.3
002617,6.74
002620,5.14
002621,3.2
002622,3.32
002623,27.3
002624,12.41
002625,14.09
002626,17.94
002627,5.25
002628,3.27
002629,4.04
002630,2.48
002631,6.23
002632,7.11
002633,10.8
002634,7.8
002635,14.38
002636,9.62
002637,10.63
002638,2.74
002639,7.53
002640,4.44
002641,5.32
002642,8.56
002643,16.89
002644,9.92
002645,10.0
002646,14.77
002647,5.65
002648,16.2
002649,11.82
002650,4.12
002651,7.06
002652,3.24
002653,24.02
002654,14.88
002655,12.85
002656,1.91
002657,17.57
002658,8.19
002659,4.32
002660,9.19
002661,9.52
002662,3.67
002663,1.88
002664,19.35
002665,2.7
002666,5.03
002667,12.39
002668,6.94
002669,12.33
002670,9.77
002671,5.53
002672,5.59
002673,6.61
002674,12.02
002675,17.7
002676,4.53
002677,10.53
002678,5.45
002679,12.4
002681,5.18
002682,5.96
002683,21.49
002685,3.65
002686,6.38
002687,5.35
002688,4.89
002689,4.22
002690,19.68
002691,6.37
002692,4.1
002693,7.26
002694,6.44
002695,11.04
002696,6.27
002697,5.18
002698,13.74
002699,1.8
002700,4.81
002701,4.38
002702,5.43
002703,14.18
002705,16.88
002706,9.45
002707,6.78
002708,8.5
002709,27.17
002712,5.84
002713,7.78
002714,38.21
002715,15.26
002716,2.72
002717,2.92
002718,16.8
002719,10.46
002721,3.15
002722,14.55
002723,10.06
002724,7.88
002725,10.69
002726,7.62
002727,22.44
002728,16.91
002729,21.18
002730,9.15
002731,11.07
002732,20.12
002733,14.49
002734,8.34
002735,12.39
002736,9.55
002737,23.86
002738,36.2
002739,12.61
002740,1.84
002741,14.18
002742,3.55
002743,5.71
002745,9.27
002746,7.4
002747,19.46
002748,9.67
002749,10.78
002750,10.9
002752,5.25
002753,7.81
002755,10.18
002756,48.89
002757,14.91
002758,10.86
002759,11.68
002760,24.28
002761,11.92
002762,9.17
002763,8.36
002765,7.56
002766,5.57
002767,15.39
002768,21.19
002769,8.88
002771,25.18
002772,8.14
002773,17.56
002774,7.95
002775,3.95
002776,1.18
002777,23.82
002778,13.96
002779,19.6
002780,12.18
002782,13.97
002783,10.13
002785,25.82
002786,7.94
002787,8.86
002788,9.73
002789,14.45
002790,11.28
002791,48.44
002792,17.89
002793,5.65
002795,8.91
002796,11.86
002797,5.84
002798,6.53
002799,10.53
002800,16.72
002801,21.19
002802,12.7
002803,20.88
002805,17.65
002806,11.94
002807,3.64
002808,5.8
002809,10.69
002810,18.97
002811,8.98
002812,63.54
002813,34.16
002815,10.11
002816,12.06
002817,8.73
002818,13.54
002819,24.49
002820,10.66
002821,147.52
002822,4.17
002823,12.52
002824,17.63
002825,7.9
002826,11.92
002827,16.8
002828,10.96
002829,27.78
002830,14.16
002831,26.13
002832,33.46
002833,18.0
002835,16.69
002836,8.24
002837,25.15
002838,13.67
002839,4.09
002840,16.55
002841,42.64
002842,8.65
002843,24.37
002845,19.04
002846,10.6
002847,78.37
002848,11.19
002849,18.11
002850,92.7
002851,26.26
002852,11.05
002853,14.13
002855,30.94
002856,10.74
002857,17.95
002858,16.12
002859,27.86
002860,13.05
002861,12.78
002862,16.24
002863,6.3
002864,41.71
002865,85.18
002866,20.1
002867,14.94
002868,25.1
002869,21.37
002870,36.6
002871,10.88
002872,5.04
002873,12.48
002875,11.7
002876,31.64
002877,9.8
002878,15.92
002879,15.1
002880,34.98
002881,26.7
002882,15.58
002883,11.69
002884,16.71
002885,17.58
002886,20.5
002887,8.67
002888,17.93
002889,31.15
002890,14.34
002891,23.95
002892,14.19
002893,11.06
002895,18.48
002896,38.87
002897,36.04
002898,16.76
002899,15.57
002900,13.56
002901,38.4
002902,24.52
002903,21.3
002905,10.22
002906,34.03
002907,16.66
002908,10.85
002909,7.82
002910,10.88
002911,12.0
002912,27.85
002913,32.81
002915,12.91
002916,70.66
002917,9.65
002918,14.92
002919,28.95
002920,125.0
002921,16.88
002922,14.33
002923,13.44
002925,18.08
002926,7.9
002927,13.78
002928,7.1
002929,40.31
002930,21.58
002931,15.48
002932,23.19
002933,28.61
002935,18.18
002936,2.08
002937,21.11
002938,21.03
002939,8.29
002940,19.86
002941,15.07
002942,17.74
002943,25.63
002945,13.69
002946,13.15
002947,27.89
002948,3.25
002949,14.3
002950,10.21
002951,7.85
002952,16.08
002953,13.23
002955,25.67
002956,14.28
002957,16.59
002958,2.69
002959,55.25
002960,15.92
002961,15.35
002962,13.79
002963,16.52
002965,44.35
002966,6.26
002967,14.55
002968,13.17
002969,4.08
002970,29.14
002971,23.78
002972,11.62
002973,11.17
002975,31.4
002976,35.86
002977,37.65
002978,33.1
002979,16.6
002980,28.1
002981,41.97
002982,21.88
002983,27.49
002984,30.11
002985,35.02
002986,18.13
002987,18.15
002988,20.48
002989,14.3
002990,30.04
002991,77.0
002992,62.42
002993,37.87
002995,22.34
002996,11.31
002997,42.6
002998,8.1
002999,7.36
003000,11.79
003001,17.4
003002,16.18
003003,11.21
003004,27.89
003005,33.59
003006,16.68
003007,28.68
003008,27.05
003009,46.33
003010,20.18
003011,21.67
003012,8.99
003013,16.02
003015,10.61
003016,8.62
003017,31.52
003018,10.32
003019,21.15
003020,28.9
003021,74.11
003022,19.16
003023,20.05
003025,11.8
003026,39.49
003027,18.22
003028,39.97
003029,19.95
003030,21.9
003031,95.98
003032,13.21
003033,31.41
003035,5.49
003036,12.81
003037,11.43
003038,33.42
003039,15.77
003040,19.26
003041,16.82
003042,17.9
003043,55.9
003816,2.99
300001,18.15
300002,8.8
300003,17.13
300004,6.0
300005,7.81
300006,3.98
300007,17.0
300008,4.26
300009,10.45
300010,2.47
300011,7.0
300012,15.04
300013,3.95
300014,45.35
300015,18.38
300016,7.11
300017,6.92
300018,6.09
300019,16.55
300020,8.59
300021,4.84
300022,4.71
300024,11.86
300025,8.94
300026,4.47
300027,2.64
300029,8.36
300030,7.97
300031,17.51
300032,7.02
300033,138.71
300034,21.55
300035,10.83
300036,19.12
300037,42.5
300039,6.86
300040,5.61
300041,10.13
300042,31.32
300043,3.61
300044,5.21
300045,26.28
300046,16.85
300047,8.77
300048,5.09
300049,35.88
300050,4.94
300051,11.39
300052,18.9
300053,12.87
300054,24.39
300055,6.88
300056,7.25
300057,6.21
300058,7.4
300059,15.36
300061,6.06
300062,6.26
300063,5.8
300065,10.66
300066,5.42
300067,3.05
300068,13.44
300069,14.98
300070,5.08
300071,3.64
300072,3.55
300073,42.91
300074,4.73
300075,17.53
300076,5.1
300077,12.31
300078,4.57
300079,5.64
300080,4.83
300081,8.61
300082,7.14
300083,7.29
300084,7.18
300085,11.97
300086,6.34
300087,9.17
300088,6.78
300091,2.99
300092,13.25
300093,15.41
300094,4.46
300095,8.33
300096,6.69
300097,9.8
300098,4.34
300099,6.08
300100,10.51
300101,21.29
300102,8.0
300103,6.39
300105,6.55
300106,8.92
300107,5.11
300108,3.4
300109,19.16
300110,4.33
300111,3.08
300112,10.1
300113,14.61
300114,45.36
300115,11.96
300116,1.42
300117,2.83
300118,17.54
300119,17.02
300120,7.34
300121,9.34
300122,63.55
300123,8.41
300124,62.47
300125,14.65
300126,7.08
300127,17.87
300128,4.8
300129,10.28
300130,22.85
300131,5.46
300132,5.26
300133,6.01
300134,10.78
300135,3.69
300136,24.91
300137,5.89
300138,14.06
300139,10.78
300140,7.6
300141,9.9
300142,23.05
300143,10.25
300144,11.07
300145,3.06
300146,18.23
300147,5.43
300148,4.07
300149,8.77
300150,4.78
300151,18.38
300152,2.91
300153,7.97
300154,7.28
300155,5.58
300157,3.58
300158,6.31
300159,2.82
300160,6.11
300161,36.29
300162,7.47
300163,3.91
300164,5.18
300165,6.22
300166,10.18
300167,3.4
300168,9.04
300169,8.42
300170,8.5
300171,18.96
300172,5.91
300173,4.72
300174,15.23
300175,5.18
300176,7.01
300177,7.52
300179,8.74
300180,4.93
300181,10.28
300182,5.13
300183,15.36
300184,5.58
300185,2.5
300187,5.61
300188,14.95
300189,3.35
300190,4.31
300191,17.39
300192,9.47
300193,7.79
300194,4.63
300195,6.28
300196,12.42
300197,2.3
300198,2.71
300199,17.73
300200,8.98
300201,4.62
300203,17.91
300204,10.39
300205,11.35
300206,10.65
300207,15.61
300208,7.13
300209,3.09
300210,7.3
300211,9.78
300212,28.83
300213,7.09
300214,6.33
300215,5.07
300217,5.66
300218,12.48
300219,8.35
300220,8.02
300221,5.68
300222,7.35
300223,76.27
300224,12.05
300225,10.47
300226,25.19
300227,8.1
300228,7.69
300229,16.38
300230,4.08
300231,12.52
300232,6.61
300233,18.37
300234,5.3
300235,11.66
300236,36.61
300237,2.03
300238,14.31
300239,6.47
300240,7.27
300241,5.33
300242,3.49
300243,9.73
300244,23.35
300245,8.66
300246,10.86
300247,3.61
300248,9.28
300249,9.57
300250,18.28
300251,8.04
300252,9.44
300253,7.53
300254,10.13
300255,11.3
300256,3.08
300257,13.98
300258,13.43
300259,3.69
300260,33.41
300261,7.67
300262,3.12
300263,7.25
300264,6.51
300265,9.13
300266,3.26
300267,3.44
300268,12.11
300269,5.03
300270,7.51
300271,8.53
300272,5.82
300274,83.61
300275,12.83
300276,4.2
300277,8.35
300278,3.91
300279,6.79
300280,46.51
300281,5.71
300282,3.29
300283,6.06
300284,5.55
300285,24.8
300286,27.92
300287,4.32
300288,15.15
300289,6.24
300290,6.42
300291,7.99
300292,3.95
300293,16.45
300294,30.5
300295,12.67
300296,6.17
300298,28.6
300299,6.62
300300,4.34
300301,1.88
300302,14.33
300303,5.64
300304,6.16
300305,9.89
300306,12.0
300307,6.67
300308,88.65
300310,4.53
300311,5.85
300313,13.35
300314,13.88
300315,4.56
300316,42.85
300317,5.01
300318,6.18
300319,10.59
300320,7.16
300321,18.09
300322,11.98
300323,6.78
300324,3.55
300326,6.69
300327,25.56
300328,7.16
300329,7.16
300331,23.34
300332,9.41
300333,7.57
300334,7.53
300335,5.61
300337,9.33
300338,4.3
300339,25.71
300340,11.62
300341,13.64
300342,16.88
300343,6.87
300344,6.2
300345,8.1
300346,30.93
300347,67.2
300348,10.05
300349,12.48
300350,5.2
300351,17.3
300352,5.09
300353,10.03
300354,33.1
300355,4.16
300357,28.65
300358,11.31
300359,5.89
300360,13.9
300363,30.26
300364,15.59
300365,7.17
300366,14.12
300368,7.3
300369,9.32
300370,2.83
300371,12.82
300373,40.12
300374,12.78
300375,5.74
300376,6.43
300377,8.51
300378,22.9
300379,18.96
300380,22.59
300381,7.99
300382,10.28
300383,10.07
300384,15.74
300385,6.43
300386,10.78
300387,7.44
300388,6.69
300389,15.52
300390,26.46
300391,7.18
300393,11.07
300394,71.3
300395,38.53
300396,26.13
300397,11.33
300398,19.16
300399,12.89
300400,17.17
300401,10.63
300402,17.17
300403,8.0
300404,9.4
300405,6.05
300406,17.65
300407,8.66
300408,31.14
300409,11.4
300410,8.21
300411,6.59
300412,5.57
300413,25.74
300414,9.99
300415,18.51
300416,16.12
300417,11.99
300418,32.36
300419,7.2
300420,3.03
300421,9.57
300422,6.06
300423,8.31
300424,13.36
300425,4.73
300426,11.35
300427,6.35
300428,22.34
300429,13.55
300430,15.95
300432,10.8
300433,13.41
300434,11.81
300435,13.77
300436,27.6
300437,12.62
300438,30.18
300439,11.95
300440,7.16
300441,6.62
300442,22.73
300443,30.42
300444,7.11
300445,15.37
300446,14.36
300447,14.88
300448,5.61
300449,5.93
300450,27.27
300451,7.36
300452,14.95
300453,7.59
300454,83.51
300455,12.18
300456,23.41
300457,19.75
300458,25.23
300459,4.76
300460,12.69
300461,21.5
300462,11.39
300463,15.31
300464,6.06
300465,10.52
300466,6.67
300467,15.39
300468,10.81
300469,15.59
300470,39.2
300471,13.07
300472,9.54
300473,18.84
300474,80.15
300475,27.42
300476,19.91
300477,4.16
300478,11.81
300479,20.0
300480,20.0
300481,17.52
300482,25.92
300483,12.18
300484,12.08
300485,11.31
300486,7.16
300487,51.98
300488,23.35
300489,18.84
300490,11.98
300491,22.98
300492,59.3
300493,9.07
300494,13.3
300495,1.9
300496,79.15
300497,10.56
300498,18.57
300499,16.08
300500,14.93
300501,14.6
300502,32.0
300503,16.18
300504,18.58
300505,14.5
300506,6.55
300507,6.52
300508,29.07
300509,6.96
300510,6.39
300511,5.74
300512,8.06
300513,12.84
300514,14.92
300515,11.68
300516,31.95
300517,12.78
300518,18.1
300519,16.1
300520,21.53
300521,14.16
300522,12.58
300523,20.43
300525,14.2
